Country, Network, Prefix, Tag Name, Cost Rate (USD), Cost Connect Fee (USD), Initial Interval, Next Interval, Reject Calls
Poland, P4 Mobile, 48796, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487274, all, 0.171, 0.000, 60, 60, false
Poland, Special Services, 4857942, EU, 1.2, 0.000, 60, 60, false
Poland, P4 Mobile, 485710, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869927, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873935, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873919, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48785, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 487283, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 48798, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869926, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 48692, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873936, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869923, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4873917, all, 0.177, 0.000, 60, 60, false
Poland, Special Services, 48700001, all, 1.2, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869977, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872999, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4869960, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48660, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 488812, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487897, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 485361, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4873998, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4878024, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 48794, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48665, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48609, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487959, all, 0.177, 0.000, 60, 60, false
Poland, ERA Mobile, 487288, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487208, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487805, EU, 0.030, 0.000, 60, 60, false
Poland, Orange Mobile, 486903, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487994, all, 0.177, 0.000, 60, 60, false
Poland, ERA Mobile, 487286, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487285, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48783, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487899, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873931, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487397, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48668, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4873911, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48792, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48887, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 48797, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878603, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4857943, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 4873910, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487284, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 488836, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869925, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4857947, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4873914, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 487808, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487958, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4857955, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48667, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869971, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487374, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 485364, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487368, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4878608, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869907, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487273, all, 0.171, 0.000, 60, 60, false
Poland, Special Services, 48221180, EU, 1.2, 0.000, 60, 60, false
Poland, P4 Mobile, 485719, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488832, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485711, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 48730, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 488810, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 48530, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48782, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487861, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4869963, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 487377, all, 0.177, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487209, all, 0.165, 0.000, 60, 60, false
Poland, P4 Mobile, 487375, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487371, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 485732, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487290, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 487996, all, 0.141, 0.000, 60, 60, false
Poland, Orange Mobile, 4851, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48723, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 48531, all, 0.177, 0.000, 60, 60, false
Poland, Aero2 Mobile, 488811, EU, 0.165, 0.000, 60, 60, false
Poland, P4 Mobile, 4845912, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4878022, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 488837, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4845902, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 488818, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48882, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4845914, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48603, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488846, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48664, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 486908, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487292, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 488833, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487370, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4845903, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869928, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485717, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 486904, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 486909, all, 0.177, 0.000, 60, 60, false
Poland, Sferia Mobile, 488845, EU, 0.041, 0.000, 60, 60, false
Poland, P4 Mobile, 485367, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869972, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 485368, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4878021, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 487360, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487291, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48724, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878605, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4869964, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869908, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 488813, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487294, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48607, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869966, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4857959, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 487890, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 486669, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 488814, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 486666, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487801, all, 0.141, 0.000, 60, 60, false
Poland, ERA Mobile, 486667, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4878023, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 485366, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487956, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48661, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 486664, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4869965, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487998, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4869970, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485798, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485360, all, 0.177, 0.000, 60, 60, false
Poland, ERA Mobile, 486661, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4857951, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872987, EU, 0.045, 0.000, 60, 60, false
Poland, Special Services, 4857953, all, 1.2, 0.000, 60, 60, false
Poland, ERA Mobile, 488841, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4873912, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487270, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869929, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487282, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48662, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48788, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 48731, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878606, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 488834, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4873916, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 487806, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869924, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485730, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4857950, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487277, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485714, all, 0.141, 0.000, 60, 60, false
Poland, ERA Mobile, 487952, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872988, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 485713, all, 0.141, 0.000, 60, 60, false
Poland, Special Services, 48221889, EU, 1.2, 0.000, 60, 60, false
Poland, P4 Mobile, 4878047, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 485365, all, 0.177, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487200, all, 0.165, 0.000, 60, 60, false
Poland, P4 Mobile, 48534, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485739, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 4845911, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485369, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872994, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 48694, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487954, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 488831, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48575, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 488816, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 48578, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48695, all, 0.171, 0.000, 60, 60, false
Poland, Special Services, 48333335, EU, 1.2, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872991, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 48790, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4873930, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4878042, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869968, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48693, EU, 0.045, 0.000, 60, 60, false
Poland, Special Services, 482219889, EU, 1.2, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872993, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 485734, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48880, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487296, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487365, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 488830, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48733, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48787, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4845910, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48889, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872982, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 48791, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878602, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4878049, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48577, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4857952, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 485792, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4845958, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4857957, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487293, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 487803, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 487955, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487392, EU, 0.045, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487280, all, 0.165, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4845959, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 486668, all, 0.171, 0.000, 60, 60, false
Poland, Special Services, 482219888, all, 1.2, 0.000, 60, 60, false
Poland, P4 Mobile, 488817, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4857945, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487373, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878600, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873996, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487800, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869905, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48697, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 485797, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873934, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 4850, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878040, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488843, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487295, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487991, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48535, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4857940, EU, 0.045, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487203, EU, 0.165, 0.000, 60, 60, false
Poland, P4 Mobile, 487992, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878604, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 4872990, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487394, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873939, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487809, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487990, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872976, EU, 0.045, 0.000, 60, 60, false
Poland, Special Services, 482574090, EU, 1.2, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872971, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488849, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 486995, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 486907, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488840, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869906, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 486662, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4857954, all, 0.177, 0.000, 60, 60, false
Poland, ERA Mobile, 487364, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487993, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 486902, EU, 0.030, 0.000, 60, 60, false
Poland, Orange Mobile, 487892, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487278, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 486905, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4869961, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48734, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487279, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 488842, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48600, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4878607, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48669, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 487379, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 487891, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 487390, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 48780204, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 488839, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 487999, EU, 0.045, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487207, all, 0.165, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869967, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869904, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487398, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4869979, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4857944, EU, 0.045, 0.000, 60, 60, false
Poland, Aero2 Mobile, 487202, EU, 0.165, 0.000, 60, 60, false
Poland, Orange Mobile, 487869, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 48538, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 48780203, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 4878045, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 487868, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872998, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485712, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487895, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487896, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48784, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 48886, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48605, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869976, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872992, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 48780200, all, 0.141, 0.000, 60, 60, false
Poland, P4 Mobile, 4873918, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 48732, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48721, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 487366, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4873933, all, 0.171, 0.000, 60, 60, false
Poland, ERA Mobile, 48606, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487950, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 487272, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869903, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487360, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4878021, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485368, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 485367, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869972, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4869964, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4878605, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48724, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487291, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4857959, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869966, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487294, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48607, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488813, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869908, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487801, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 486666, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 488814, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 486669, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 487890, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48661, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 487956, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 485366, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 486667, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 4878023, all, 0.177, 0.000, 60, 60, false
Poland, ERA Mobile, 486664, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4869965, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 485360, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485798, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4869970, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 487998, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 487996, EU, 0.030, 0.000, 60, 60, false
Poland, Orange Mobile, 4851, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 487290, EU, 0.045, 0.000, 60, 60, false
Poland, Orange Mobile, 485732, all, 0.141, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487371, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 48531, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48723, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48882, EU, 0.030, 0.000, 60, 60, false
Poland, ERA Mobile, 488818, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4845902, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 488837, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 4878022, EU, 0.045, 0.000, 60, 60, false
Poland, Aero2 Mobile, 488811, all, 0.165, 0.000, 60, 60, false
Poland, P4 Mobile, 4845912, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48603, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4845914, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 486908, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48664, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 488846, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487370, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 488833, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 487292, all, 0.171, 0.000, 60, 60, false
Poland, Orange Mobile, 486904, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 486909, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 485717, EU, 0.045, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869928, all, 0.171, 0.000, 60, 60, false
Poland, P4 Mobile, 4845903, all, 0.177, 0.000, 60, 60, false
Poland, Sferia Mobile, 488845, all, 0.041, 0.000, 60, 60, false
Poland, P4 Mobile, 4845911, all, 0.177, 0.000, 60, 60, false
Poland, Orange Mobile, 485739, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 48534, all, 0.177, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4872994, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 48694, EU, 0.030, 0.000, 60, 60, false
Poland, P4 Mobile, 485369, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 48578, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 488816, all, 0.177, 0.000, 60, 60, false
Poland, P4 Mobile, 48575, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 488831, EU, 0.045, 0.000, 60, 60, false
Poland, ERA Mobile, 487954, EU, 0.030, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 48693, all, 0.171, 0.000, 60, 60, false
Poland, Polkomtel Mobile, 4869968, EU, 0.045, 0.000, 60, 60, false
Poland, P4 Mobile, 4878042, all, 0.177, 0.000, 60, 60, false
